endTime,username,platform,artistName,trackName,msPlayed,incognito_mode,conn_country,user_agent_decrypted,shuffle
18-07-2023 19:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sachin-Jigar,Maana Ke Hum Yaar Nahin - LoFi Mix,241001,FALSE,IN,unknown,FALSE
18-07-2023 19:27,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Atif Aslam,Darasal Lofi Mix,125482,FALSE,IN,unknown,FALSE
19-07-2023 14:43,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Atif Aslam,Darasal Lofi Mix,100988,FALSE,IN,unknown,FALSE
19-07-2023 14:44,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya N.,Girta Sambhalta,74884,FALSE,IN,unknown,FALSE
19-07-2023 14:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Silent Ocean,Khwab - Chill Flip,16140,FALSE,IN,unknown,FALSE
19-07-2023 14:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,VIBIE,Teri Ore (Lo-Fi Flip),20225,FALSE,IN,unknown,FALSE
19-07-2023 14:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,KSW,Samjhawan - Lofi Flip,17368,FALSE,IN,unknown,FALSE
19-07-2023 14:46,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Tune Jo Na Kaha - LoFi Mix,32587,FALSE,IN,unknown,FALSE
19-07-2023 14:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Lo-fi 2307,Bahara - Lofi Flip,211470,FALSE,IN,unknown,FALSE
19-07-2023 14:52,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Amtee,Raanjhanaa X Tum Tak - Lofi Flip,145501,FALSE,IN,unknown,FALSE
19-07-2023 14:54,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Subhanallah Lofi Mix,169204,FALSE,IN,unknown,FALSE
19-07-2023 14:55,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Kritiman Mishra,Phir Le Aya Dil - Lofi Flip,34422,FALSE,IN,unknown,FALSE
19-07-2023 14:59,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,KK,Ajab Si,241668,FALSE,IN,unknown,FALSE
19-07-2023 15:04,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Atif Aslam,Woh Lamhe Woh Baatein,320040,FALSE,IN,unknown,FALSE
19-07-2023 15:10,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Zara Sa,303680,FALSE,IN,unknown,FALSE
19-07-2023 15:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,A.R. Rahman,Jashn-E-Bahaaraa,315173,FALSE,IN,unknown,FALSE
19-07-2023 15:18,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,A.R. Rahman,Radha Kaise Na Jale,152265,FALSE,IN,unknown,FALSE
19-07-2023 15:24,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Shankar-Ehsaan-Loy,Mitwa,382973,FALSE,IN,unknown,FALSE
19-07-2023 15:27,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sonu Nigam,Tumse Milke Dil Ka,148970,FALSE,IN,unknown,FALSE
23-07-2023 14:51,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Wajid,Soni De Nakhre,8705,FALSE,IN,unknown,FALSE
23-07-2023 15:05,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",56076,FALSE,IN,unknown,FALSE
23-07-2023 15:05,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",2390,FALSE,IN,unknown,FALSE
23-07-2023 15:05,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Akhil Sachdeva,Tera Ban Jaunga,15242,FALSE,IN,unknown,FALSE
23-07-2023 15:05,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,"Kesariya (From ""Brahmastra"")",6735,FALSE,IN,unknown,FALSE
23-07-2023 15:09,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jasleen Royal,"Ranjha (From ""Shershaah"")",220151,FALSE,IN,unknown,FALSE
23-07-2023 15:13,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",232177,FALSE,IN,unknown,FALSE
23-07-2023 15:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Akhil,"Duniyaa (From ""Luka Chuppi"")",146397,FALSE,IN,unknown,FALSE
23-07-2023 15:16,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Akhil,"Duniyaa (From ""Luka Chuppi"")",16673,FALSE,IN,unknown,FALSE
23-07-2023 15:18,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Akhil,"Duniyaa (From ""Luka Chuppi"")",140722,FALSE,IN,unknown,FALSE
23-07-2023 15:19,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Kanishk Seth,Rangisari,2074,FALSE,IN,unknown,FALSE
23-07-2023 15:19,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Tere Pyaar Mein,1417,FALSE,IN,unknown,FALSE
23-07-2023 15:19,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",6999,FALSE,IN,unknown,FALSE
23-07-2023 15:19,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Arijit Singh,Sooraj Dooba Hain,2204,FALSE,IN,unknown,FALSE
23-07-2023 15:22,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,Jhoome Jo Pathaan,5164,FALSE,IN,unknown,FALSE
23-07-2023 15:22,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Yohani,"Manike (From ""Thank God"")",194122,FALSE,IN,unknown,FALSE
23-07-2023 15:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sachin-Jigar,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",1633,FALSE,IN,unknown,FALSE
23-07-2023 15:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",1440,FALSE,IN,unknown,FALSE
23-07-2023 15:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,"Ghungroo (From ""War"")",1754,FALSE,IN,unknown,FALSE
23-07-2023 15:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Arsh Mohammed,Halka Halka Suroor,3544,FALSE,IN,unknown,FALSE
23-07-2023 15:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,VIBIE,Saibo - Lofi Flip,0,FALSE,IN,unknown,FALSE
23-07-2023 15:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,OAFF,"Doobey (From ""Gehraiyaan"")",83079,FALSE,IN,unknown,FALSE
23-07-2023 15:28,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,VIBIE,Saibo - Lofi Flip,146646,FALSE,IN,unknown,FALSE
23-07-2023 15:31,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Lo-fi 2307,Bahara - Lofi Flip,213479,FALSE,IN,unknown,FALSE
23-07-2023 15:34,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Amtee,Shayad X Samjhawan - Lofi Flip,188555,FALSE,IN,unknown,FALSE
23-07-2023 15:38,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Kritiman Mishra,Phir Le Aya Dil - Lofi Flip,185120,FALSE,IN,unknown,FALSE
23-07-2023 15:40,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,SPECRO,Ranjha - Lofi Flip,120353,FALSE,IN,unknown,FALSE
23-07-2023 15:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Silent Ocean,Khamoshiyan - Lofi Flip,306400,FALSE,IN,unknown,FALSE
23-07-2023 15:48,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Ami Mishra,Hasi Ban Gaye,165499,FALSE,IN,unknown,FALSE
23-07-2023 15:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,VIBIE,Hawayein - Lofi Flip,64579,FALSE,IN,unknown,FALSE
23-07-2023 15:52,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,VIBIE,Hawayein - Lofi Flip,95355,FALSE,IN,unknown,FALSE
23-07-2023 15:56,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,VIBIE,Hawayein - Lofi Flip,6277,FALSE,IN,unknown,FALSE
23-07-2023 16:08,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Amtee,Raanjhanaa X Tum Tak - Lofi Flip,113322,FALSE,IN,unknown,FALSE
24-07-2023 13:09,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sharn,Mi Amor,203048,FALSE,IN,unknown,FALSE
24-07-2023 13:10,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,AP Dhillon,Summer High,5459,FALSE,IN,unknown,FALSE
24-07-2023 13:12,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Varinder Brar,Thaa,8761,FALSE,IN,unknown,FALSE
24-07-2023 13:12,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Lost Stories,Mirza,14019,FALSE,IN,unknown,FALSE
24-07-2023 13:12,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Madhur Sharma,Tere Jeya Hor Disda (LoFi),117421,FALSE,IN,unknown,FALSE
24-07-2023 13:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,The Vishesh,Basement To Billboards,14448,FALSE,IN,unknown,FALSE
24-07-2023 13:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Mitraz,Saaya,164444,FALSE,IN,unknown,FALSE
24-07-2023 13:19,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,AP Dhillon,Insane,206060,FALSE,IN,unknown,FALSE
24-07-2023 13:21,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,AK,Gora Gora Rang,9336,FALSE,IN,unknown,FALSE
24-07-2023 13:21,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Parmish Verma,No Reason,18742,FALSE,IN,unknown,FALSE
24-07-2023 13:21,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Supreme Sidhu,Jazbaat,113245,FALSE,IN,unknown,FALSE
24-07-2023 13:34,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Diljit Dosanjh,Do You Know,155605,FALSE,IN,unknown,FALSE
25-07-2023 15:59,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,Dil Diyan Gallan,260536,FALSE,IN,unknown,FALSE
25-07-2023 16:04,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,Raataan Lambiyan,230292,FALSE,IN,unknown,FALSE
25-07-2023 16:05,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Bulleya - Reprise,57231,FALSE,IN,unknown,FALSE
25-07-2023 16:09,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Bulleya - Reprise,4912,FALSE,IN,unknown,FALSE
25-07-2023 16:10,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya A,Chaand Baaliyan,103264,FALSE,IN,unknown,FALSE
25-07-2023 16:11,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jasleen Royal,"Din Shagna Da (From ""Phillauri"")",14277,FALSE,IN,unknown,FALSE
25-07-2023 16:12,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Ik Tu Hi Tu Hi (Mehfil Mix),60237,FALSE,IN,unknown,FALSE
25-07-2023 16:12,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sukhwinder Singh,Haule Haule,1585,FALSE,IN,unknown,FALSE
25-07-2023 16:16,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Rito Riba,Heer Ranjha,223107,FALSE,IN,unknown,FALSE
25-07-2023 16:21,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,B Praak,Mann Bharryaa 2.0,266005,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sweetaj Brar,"Care Ni Karda (From ""Chhalaang"")",0,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,"Munda Sona Hoon Main (From ""Shehzada"")",1656,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,"Najaa (From ""Sooryavanshi"")",9426,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,"The Punjaabban Song (From ""Jugjugg Jeeyo"")",1304,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Maninder Buttar,Sakhiyan2.0,0,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,"Kudiyee Ni Teri (From ""Selfiee"")",2750,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,"Tenu Lehenga (From ""Satyameva Jayate 2"")",0,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,"Tenu Lehenga (From ""Satyameva Jayate 2"")",5980,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,"Jehda Nasha (From ""An Action Hero"")",88838,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Harrdy Sandhu,"Kyaa Baat Haii 2.0 (From ""Govinda Naam Mera"")",9714,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Diesby,"Duppata (From ""Jugjugg Jeeyo"")",0,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Guru Randhawa,Designer,2686,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Guru Randhawa,Designer,0,FALSE,IN,unknown,FALSE
25-07-2023 16:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jaani,"Coka 2.0 (From ""Liger"")",1772,FALSE,IN,unknown,FALSE
25-07-2023 16:24,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,B Praak,"Naah Goriye (From ""Bala"")",67343,FALSE,IN,unknown,FALSE
25-07-2023 16:29,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Ayushmann Khurrana,Pani Da Rang - Male Vocals,240786,FALSE,IN,unknown,FALSE
25-07-2023 16:31,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Phir Na Aisi Raat (Reprise),101461,FALSE,IN,unknown,FALSE
25-07-2023 16:36,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Phir Na Aisi Raat (Reprise),181710,FALSE,IN,unknown,FALSE
25-07-2023 16:41,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sachin-Jigar,Phir Aur Kya Chahiye - Asees Version,238200,FALSE,IN,unknown,FALSE
25-07-2023 16:42,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Kailash Kher,Tu Jaane Na - Unplugged Version,94536,FALSE,IN,unknown,FALSE
25-07-2023 16:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Kailash Kher,Tu Jaane Na - Unplugged Version,158974,FALSE,IN,unknown,FALSE
25-07-2023 16:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Channa Mereya - Unplugged,2644,FALSE,IN,unknown,FALSE
25-07-2023 16:45,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Varun Jain,Tere Vaaste - Unplugged,4640,FALSE,IN,unknown,FALSE
25-07-2023 16:46,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Kabira,26453,FALSE,IN,unknown,FALSE
26-07-2023 17:18,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Amit Trivedi,Sham,29564,FALSE,IN,unknown,FALSE
26-07-2023 17:18,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,Bin Tere - Reprise,67999,FALSE,IN,unknown,FALSE
26-07-2023 17:22,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jawad Ahmad,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",215611,FALSE,IN,unknown,FALSE
26-07-2023 17:24,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Rahul Jain,Saanjha - Unplugged,117983,FALSE,IN,unknown,FALSE
26-07-2023 17:28,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Meri Tum Ho (Unplugged),213833,FALSE,IN,unknown,FALSE
26-07-2023 17:31,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Mohit Chauhan,"Tum Se Milke (From ""Tiku Weds Sheru"")",182681,FALSE,IN,unknown,FALSE
26-07-2023 17:33,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Shayad - Reprise,117972,FALSE,IN,unknown,FALSE
26-07-2023 17:43,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Sachet Tandon,Mere Sohneya,3483,FALSE,IN,unknown,FALSE
26-07-2023 17:43,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Shayad - Reprise,75150,FALSE,IN,unknown,FALSE
26-07-2023 17:46,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,Dil Diyan Gallan (Unplugged),152937,FALSE,IN,unknown,FALSE
26-07-2023 17:48,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Saawali Si Raat,17505,FALSE,IN,unknown,FALSE
26-07-2023 17:48,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Vishal-Shekhar,Dil Diyan Gallan (Unplugged),90711,FALSE,IN,unknown,FALSE
26-07-2023 17:52,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jasleen Royal,Ranjha - Reprise,197539,FALSE,IN,unknown,FALSE
26-07-2023 18:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jeet Gannguli,Muskurane - Unplugged,25937,FALSE,IN,unknown,FALSE
26-07-2023 18:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Jasleen Royal,Ranjha - Reprise,26918,FALSE,IN,unknown,FALSE
26-07-2023 18:15,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Rasiya Reprise,2616,FALSE,IN,unknown,FALSE
26-07-2023 18:16,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Shraddha Kapoor,Galliyan (Unplugged),10298,FALSE,IN,unknown,FALSE
26-07-2023 18:20,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Lisa Mishra,Nain Ta Heere - Lisa,213228,FALSE,IN,unknown,FALSE
26-07-2023 18:23,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Atif Aslam,Jeena Jeena,228969,FALSE,IN,unknown,FALSE
26-07-2023 18:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tanishk Bagchi,Bana Sharabi - Reprise,3526,FALSE,IN,unknown,FALSE
26-07-2023 18:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Arijit Singh,Mitra Re (Reprise),2346,FALSE,IN,unknown,FALSE
26-07-2023 18:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Baatein Kuch Ankahee Si - Unplugged,85481,FALSE,IN,unknown,FALSE
26-07-2023 18:25,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",2168,FALSE,IN,unknown,FALSE
26-07-2023 18:29,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Mohit Chauhan,Pehli Baar Mohabbat,218443,FALSE,IN,unknown,FALSE
27-07-2023 07:50,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Mohit Chauhan,Pehli Baar Mohabbat,10363,FALSE,IN,unknown,FALSE
27-07-2023 07:52,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Phir Le Aya Dil - Reprise,70058,FALSE,IN,unknown,FALSE
27-07-2023 07:56,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Phir Le Aya Dil - Reprise,256255,FALSE,IN,unknown,FALSE
28-07-2023 07:38,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Shilpa Rao,Gustakh Dil,36315,FALSE,IN,unknown,FALSE
28-07-2023 07:38,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,Phir Le Aya Dil - Reprise,130308,FALSE,IN,unknown,FALSE
28-07-2023 07:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Amit Trivedi,Taarefon Se,2853,FALSE,IN,unknown,FALSE
28-07-2023 07:41,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Rahat Fateh Ali Khan,Aas Paas Khuda (Unplugged),124783,FALSE,IN,unknown,FALSE
28-07-2023 07:44,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Neha Bhasin,Chashni Reprise,189583,FALSE,IN,unknown,FALSE
28-07-2023 07:47,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Neha Bhasin,Chashni Reprise,18499,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Pritam,"Woh Din (From ""Chhichhore"")",23,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Alyssa Mendonsa,Khaabon Ke Parinday,1294,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Rashid Ali,Kahin To,0,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,The Yellow Diary,Buniyaad 2.0,1098,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,The Yellow Diary,Buniyaad 2.0,2140,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Darshan Raval,Chogada (Unplugged),118811,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Papon,Kaun Mera,1795,FALSE,IN,unknown,FALSE
28-07-2023 07:49,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Tulsi Kumar,"Phir Na Milen Kabhi Reprise (From ""T-Series Acoustics"")",4430,FALSE,IN,unknown,FALSE
28-07-2023 07:50,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,A.R. Rahman,Nazar Laaye - Reprise,28899,FALSE,IN,unknown,FALSE
28-07-2023 07:51,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Falak Shabbir,Mera Mann Kehne Laga (Reprise),63109,FALSE,IN,unknown,FALSE
28-07-2023 07:54,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Samjho Na,117537,FALSE,IN,unknown,FALSE
28-07-2023 07:57,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Faasle,221988,FALSE,IN,unknown,FALSE
28-07-2023 07:59,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Side By Side,54437,FALSE,IN,unknown,FALSE
28-07-2023 08:03,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Nasamajh,249538,FALSE,IN,unknown,FALSE
28-07-2023 08:05,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Teri Yaad,108786,FALSE,IN,unknown,FALSE
29-07-2023 11:34,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Teri Yaad,3389,FALSE,IN,unknown,FALSE
29-07-2023 11:38,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Faasle,221988,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Mere Hi Liye,1676,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Aana Nahi,8307,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Side By Side,2539,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Nasamajh,894,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Dil Hai Na,16,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Aaj Mohabbat,6727,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Raaton,4769,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Teri Yaad,1016,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Kya Karein,1413,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Tinka,1210,FALSE,IN,unknown,FALSE
29-07-2023 11:39,31ibo62lfee26rxgjoxvtsdt5eli,ANDROID_ARM,Aditya Rikhari,Tu Rehti Hai,4503,FALSE,IN,unknown,FALSE
